site,date,yday,year,hour,temp.ben,temp.pel,do_eq.ben,do_eq.pel,do.ben,do.pel,do_sat.ben,do_sat.pel,par.ben,par.pel,wspeed
reyk,2018-06-14,165,2018,0,14.674666666666667,14.941749999999999,9.301281304384643,9.238872524216026,10.739161536646701,10.887250770323698,110.067545,112.51814791666666,0,0.39867499999999995,5
reyk,2018-06-14,165,2018,1,14.744333333333334,14.88425,9.284936490697643,9.252248763373546,10.573227395201982,10.757846242864536,108.53090016666667,111.04181508333333,0,0.1998,5.9
reyk,2018-06-14,165,2018,2,14.7235,14.871416666666667,9.289829618920203,9.2552381174022,10.45327101137175,10.629681222373375,107.25124475,109.68860733333334,0,0.39867499999999995,4.9
reyk,2018-06-14,165,2018,3,14.594833333333334,14.785333333333334,9.32006731560981,9.275346210432572,10.453685225404314,10.574399211600591,106.95595675,108.9146695,0.0999,1.295,3.9
reyk,2018-06-14,165,2018,4,14.52775,14.649666666666667,9.33590036356439,9.307165193890429,10.436039707617132,10.576547690345123,106.61928925000001,108.61609183333333,0.696525,4.97835,4.5
reyk,2018-06-14,165,2018,5,14.476666666666667,14.556916666666666,9.347984756189094,9.32901750516573,10.385754124063988,10.504325751009679,105.9874495,107.65762383333333,1.7917249999999998,12.445875000000001,8.4
reyk,2018-06-14,165,2018,6,14.365083333333333,14.433083333333332,9.374479455411645,9.358329289244711,10.366534592953068,10.26336559643055,105.533771,104.90343291666667,2.58815,19.614625,7.4
reyk,2018-06-14,165,2018,7,14.230833333333333,14.30275,9.4064978491324,9.389323052460274,10.38707960896819,10.265679342770817,105.43265983333333,104.62860925,5.476,41.41964999999999,8.4
reyk,2018-06-14,165,2018,8,14.133333333333333,14.180250000000001,9.429859222082385,9.418606849334997,10.402902585012095,10.287577299205477,105.367795,104.57072775,8.7616,63.72324999999999,6.8
reyk,2018-06-14,165,2018,9,14.148666666666667,14.217727272727272,9.426180734513045,9.409642546552712,10.418228504216923,9.997637838981756,105.55857891666666,101.70326336363637,14.137699999999999,106.73575,7.7
reyk,2018-06-14,165,2018,10,14.0465,14.326583333333334,9.45075483351521,9.383639013479947,10.660179204917597,10.278074412450813,107.767421,104.80976716666666,16.6278,116.293775,8.7
reyk,2018-06-14,165,2018,11,14.26088888888889,14.33025,9.399308915487484,9.38276679659884,9.953397516874777,10.285098285269477,101.09379222222222,104.88956058333333,15.831375,114.70092499999998,8.1
reyk,2018-06-14,165,2018,12,14.1765,14.252416666666667,9.419529661389035,9.401333885009763,11.245745298471196,10.35194902774359,114.01212683333333,105.39161033333333,12.644749999999998,87.618775,7.5
reyk,2018-06-14,165,2018,13,13.973166666666666,14.159333333333333,9.468459116817735,9.423625242800147,10.979488518339728,10.353271168509457,110.81807875,105.1904455,13.0425,89.211625,8
reyk,2018-06-14,165,2018,14,13.800833333333333,14.021166666666666,9.51027115864902,9.45685568199627,10.747445817297962,10.300716073066273,108.06350450000001,104.33927541666667,8.36385,58.146424999999994,7.7
reyk,2018-06-14,165,2018,15,13.884916666666667,14.080181818181819,9.489817049433674,9.442638182151072,10.550114252184969,10.263838862727424,106.27699516666667,104.10060718181818,9.060375,62.129475,5.6
reyk,2018-06-14,165,2018,16,13.803,14.02,9.509715939804199,9.457144565948438,10.443329874590239,10.25080525915482,105.01106666666666,103.8309175,9.956699999999998,58.94377499999999,8.2
reyk,2018-06-14,165,2018,17,13.696333333333333,13.89475,9.535739511005785,9.487443545435749,10.372416432215461,10.249731019782553,104.05278516666667,103.53425883333333,7.069775,43.80985,8.8
reyk,2018-06-14,165,2018,18,13.508666666666667,13.860833333333334,9.581773105511386,9.49566441756628,10.26364382726443,10.267910455313215,102.53407275000001,103.64048458333333,4.2809,27.878574999999998,7.8
reyk,2018-06-14,165,2018,19,13.5445,13.931166666666666,9.572962225741035,9.478607325534323,10.233489045693847,10.258490202356418,102.31451508333333,103.70594425,3.8831499999999997,27.878574999999998,7.9
reyk,2018-06-14,165,2018,20,13.284916666666668,13.838416666666667,9.637135866745927,9.50111369054476,10.078655840321813,10.212380543146832,100.18675058333334,103.02895975,2.8869249999999997,21.407275,4.9
reyk,2018-06-14,165,2018,21,13.107,13.714416666666667,9.681551408083966,9.531320709514837,10.100194970015087,10.167758292298846,100.00278491666667,102.29832216666667,1.1951,8.762525,4.3
reyk,2018-06-14,165,2018,22,13.097999999999999,13.554,9.683783008651726,9.570630419139174,10.112952762218027,10.120904928908459,100.1092495,101.46595758333333,0.0999,2.8878500000000003,4.5
reyk,2018-06-14,165,2018,23,12.780916666666666,13.3783,9.763755688781798,9.613977970056865,10.128195838616344,10.09137160955092,99.54997691666667,100.7759406,0,0.59755,5.3
reyk,2018-06-15,166,2018,0,12.6355,13.1975,9.800721176997971,9.658918931818196,10.101437612112775,9.437705214906636,98.96310358333334,93.862294,0,0,6.2
reyk,2018-06-15,166,2018,1,12.714416666666667,13.102333333333334,9.780625628489942,9.682689767362582,10.031601126222663,10.368393153519051,98.45494108333332,102.90732891666667,0,0,6.2
reyk,2018-06-15,166,2018,2,12.685583333333334,13.07225,9.787943119630135,9.690224355428718,9.867406683714707,10.273033750780947,96.779129,101.89240775,0,0.0999,5.9
reyk,2018-06-15,166,2018,3,12.759583333333333,12.999833333333333,9.769133592418061,9.708413707866011,9.760539463313465,10.178335418425775,95.89137733333334,100.78994075,0,0.5975499999999999,6.8
reyk,2018-06-15,166,2018,4,12.782416666666666,12.903416666666667,9.763332278915996,9.732702180650396,9.733367022777335,9.891844041222127,95.67349066666667,97.74192541666666,0,3.1856999999999998,6.4
reyk,2018-06-15,166,2018,5,12.536249999999999,12.849916666666667,9.826257027436991,9.746232611089821,9.867075312488657,9.785081174378425,96.45074608333333,96.57051241666667,0.498575,9.458124999999999,6.2
reyk,2018-06-15,166,2018,6,12.2355,12.6595,9.903736790377787,9.794622630953677,9.884389459049789,9.78400693500616,95.96458683333333,96.14757416666667,1.3939749999999997,13.142399999999999,4.7
reyk,2018-06-15,166,2018,7,11.919416666666667,12.432583333333334,9.986258927750006,9.852759442956595,9.927302032823311,9.782602160442426,95.69111258333334,95.64277633333333,3.8831499999999997,30.865399999999998,6.1
reyk,2018-06-15,166,2018,8,11.858833333333333,12.376,10.002199278868119,9.867316241677957,10.00691396988191,9.784337470197626,96.32533183333334,95.53745075,8.960474999999999,68.50179999999999,5.4
reyk,2018-06-15,166,2018,9,11.875916666666667,12.372916666666667,9.997699804424963,9.868112517849653,10.141367844851846,9.811854524887217,97.65751191666666,95.79940725,11.948225,86.025,6.2
reyk,2018-06-15,166,2018,10,12.052916666666667,12.198166666666667,9.951245940085306,9.913371986931319,10.103094468243029,8.909576085981351,97.68216275,86.64756316666666,12.345975,98.76964999999998,5.7
reyk,2018-06-15,166,2018,11,12.064,12.176833333333333,9.948341404515059,9.918923953435243,10.105331224018869,10.238988626059891,97.72845733333334,99.52613575,11.1518,111.51429999999999,7
reyk,2018-06-15,166,2018,12,11.969333333333333,12.148,9.973137033003121,9.926424284153864,8.715946901727367,10.052814679466346,84.106425,97.65287583333333,8.562725,108.32860000000001,6.3
reyk,2018-06-15,166,2018,13,11.892,12.113333333333333,9.993460792543901,9.935463153579688,10.671230435306377,10.05983855228501,102.79701291666666,97.64410375,14.835149999999999,159.3072,7.7
reyk,2018-06-15,166,2018,14,12.024666666666667,12.2285,9.958704612083997,9.905499532721905,11.127114399545166,10.13437423796072,107.51408958333333,98.62531316666667,8.263950000000001,140.190225,6.6
reyk,2018-06-15,166,2018,15,11.685666666666666,12.302166666666666,10.048029743995425,9.886397097293626,10.982139488148132,10.220230753944163,105.29543875,99.62679508333333,13.2423,165.6786,7.8
reyk,2018-06-15,166,2018,16,11.559083333333334,12.263833333333334,10.081728604580064,9.89633567775775,10.821672971933243,10.325506212426264,103.4556625,100.56567041666666,15.4327,140.1893,6.4
